"Content","Type","ID","Flavour","BrewID","Volume","Name"
75,"IBU",2620,"Rye Beer",18,"Other",NA
0.055,"AP",18,"Rye Beer",61,"12",NA
0.055,"AP",18,"Rye Beer",61,"16","SurlyFest"
0.055,"AP",18,"Rye Beer",61,"24",NA
0.055,"AP",18,"Rye Beer",61,"32",NA
0.055,"AP",18,"Rye Beer",61,"Other",NA
0.063,"AP",423,"Rye Beer",46,"12",NA
0.063,"AP",423,"Rye Beer",46,"16","Righteous Ale (2011)"
0.063,"AP",423,"Rye Beer",46,"24",NA
0.063,"AP",423,"Rye Beer",46,"32",NA
0.063,"AP",423,"Rye Beer",46,"Other",NA
0.05,"AP",600,"Rye Beer",471,"12",NA
0.05,"AP",600,"Rye Beer",471,"16","Boji Beach Golden Rye Ale"
0.05,"AP",600,"Rye Beer",471,"24",NA
0.05,"AP",600,"Rye Beer",471,"32",NA
0.05,"AP",600,"Rye Beer",471,"Other",NA
0.09,"AP",672,"Rye Beer",365,"12",NA
0.09,"AP",672,"Rye Beer",365,"16","Hop A Potamus Double Dark Rye Pale Ale"
0.09,"AP",672,"Rye Beer",365,"24",NA
0.09,"AP",672,"Rye Beer",365,"32",NA
0.09,"AP",672,"Rye Beer",365,"Other",NA
0.066,"AP",910,"Rye Beer",292,"12","Hayride Autumn Ale"
0.066,"AP",910,"Rye Beer",292,"16",NA
0.066,"AP",910,"Rye Beer",292,"24",NA
0.066,"AP",910,"Rye Beer",292,"32",NA
0.066,"AP",910,"Rye Beer",292,"Other",NA
0.05,"AP",1233,"Rye Beer",161,"12",NA
0.05,"AP",1233,"Rye Beer",161,"16","Day Break 4-Grain Breakfast Beer"
0.05,"AP",1233,"Rye Beer",161,"24",NA
0.05,"AP",1233,"Rye Beer",161,"32",NA
0.05,"AP",1233,"Rye Beer",161,"Other",NA
0.099,"AP",1256,"Rye Beer",444,"12",NA
0.099,"AP",1256,"Rye Beer",444,"16","Forest Fire Imperial Smoked Rye"
0.099,"AP",1256,"Rye Beer",444,"24",NA
0.099,"AP",1256,"Rye Beer",444,"32",NA
0.099,"AP",1256,"Rye Beer",444,"Other",NA
0.063,"AP",1386,"Rye Beer",46,"12",NA
0.063,"AP",1386,"Rye Beer",46,"16","Righteous Ale"
0.063,"AP",1386,"Rye Beer",46,"24",NA
0.063,"AP",1386,"Rye Beer",46,"32",NA
0.063,"AP",1386,"Rye Beer",46,"Other",NA
0.045,"AP",1644,"Rye Beer",318,"12","Banner American Rye"
0.045,"AP",1644,"Rye Beer",318,"16",NA
0.045,"AP",1644,"Rye Beer",318,"24",NA
0.045,"AP",1644,"Rye Beer",318,"32",NA
0.045,"AP",1644,"Rye Beer",318,"Other",NA
0.06,"AP",1918,"Rye Beer",83,"12","CANfusion Rye Bock"
0.06,"AP",1918,"Rye Beer",83,"16",NA
0.06,"AP",1918,"Rye Beer",83,"24",NA
0.06,"AP",1918,"Rye Beer",83,"32",NA
0.06,"AP",1918,"Rye Beer",83,"Other",NA
0.063,"AP",2023,"Rye Beer",10,"12",NA
0.063,"AP",2023,"Rye Beer",10,"16","Pepper in the Rye"
0.063,"AP",2023,"Rye Beer",10,"24",NA
0.063,"AP",2023,"Rye Beer",10,"32",NA
0.063,"AP",2023,"Rye Beer",10,"Other",NA
0.07,"AP",2057,"Rye Beer",236,"12",NA
0.07,"AP",2057,"Rye Beer",236,"16",NA
0.07,"AP",2057,"Rye Beer",236,"24","Stickin' In My Rye"
0.07,"AP",2057,"Rye Beer",236,"32",NA
0.07,"AP",2057,"Rye Beer",236,"Other",NA
0.06,"AP",2325,"Rye Beer",76,"12",NA
0.06,"AP",2325,"Rye Beer",76,"16","Smitten"
0.06,"AP",2325,"Rye Beer",76,"24",NA
0.06,"AP",2325,"Rye Beer",76,"32",NA
0.06,"AP",2325,"Rye Beer",76,"Other",NA
0.073,"AP",2449,"Rye Beer",95,"12","Flying Sailor"
0.073,"AP",2449,"Rye Beer",95,"16",NA
0.073,"AP",2449,"Rye Beer",95,"24",NA
0.073,"AP",2449,"Rye Beer",95,"32",NA
0.073,"AP",2449,"Rye Beer",95,"Other",NA
0.066,"AP",2466,"Rye Beer",10,"12",NA
0.066,"AP",2466,"Rye Beer",10,"16","Root Stock"
0.066,"AP",2466,"Rye Beer",10,"24",NA
0.066,"AP",2466,"Rye Beer",10,"32",NA
0.066,"AP",2466,"Rye Beer",10,"Other",NA
0.058,"AP",2512,"Rye Beer",68,"12",NA
0.058,"AP",2512,"Rye Beer",68,"16","Honey Rye"
0.058,"AP",2512,"Rye Beer",68,"24",NA
0.058,"AP",2512,"Rye Beer",68,"32",NA
0.058,"AP",2512,"Rye Beer",68,"Other",NA
0.104,"AP",2564,"Rye Beer",51,"12",NA
0.104,"AP",2564,"Rye Beer",51,"16",NA
0.104,"AP",2564,"Rye Beer",51,"24",NA
0.104,"AP",2564,"Rye Beer",51,"32",NA
0.104,"AP",2564,"Rye Beer",51,"Other","Lee Hill Series Vol. 4 - Manhattan Style Rye Ale"
0.072,"AP",2620,"Rye Beer",18,"12",NA
0.072,"AP",2620,"Rye Beer",18,"16","Saucy Intruder"
0.072,"AP",2620,"Rye Beer",18,"24",NA
0.072,"AP",2620,"Rye Beer",18,"32",NA
0.072,"AP",2620,"Rye Beer",18,"Other",NA
33,"IBU",13,"Saison / Farmhouse Ale",61,"12",NA
33,"IBU",13,"Saison / Farmhouse Ale",61,"16","CynicAle"
33,"IBU",13,"Saison / Farmhouse Ale",61,"24",NA
33,"IBU",13,"Saison / Farmhouse Ale",61,"32",NA
33,"IBU",13,"Saison / Farmhouse Ale",61,"Other",NA
NA,"IBU",387,"Saison / Farmhouse Ale",10,"12",NA
NA,"IBU",387,"Saison / Farmhouse Ale",10,"16","Farm Hand"
NA,"IBU",387,"Saison / Farmhouse Ale",10,"24",NA
NA,"IBU",387,"Saison / Farmhouse Ale",10,"32",NA
NA,"IBU",387,"Saison / Farmhouse Ale",10,"Other",NA
30,"IBU",496,"Saison / Farmhouse Ale",362,"12",NA
30,"IBU",496,"Saison / Farmhouse Ale",362,"16","Hilliard's Saison"
30,"IBU",496,"Saison / Farmhouse Ale",362,"24",NA
30,"IBU",496,"Saison / Farmhouse Ale",362,"32",NA
30,"IBU",496,"Saison / Farmhouse Ale",362,"Other",NA
29,"IBU",603,"Saison / Farmhouse Ale",471,"12",NA
29,"IBU",603,"Saison / Farmhouse Ale",471,"16","Midwest Charm Farmhouse Ale"
29,"IBU",603,"Saison / Farmhouse Ale",471,"24",NA
29,"IBU",603,"Saison / Farmhouse Ale",471,"32",NA
29,"IBU",603,"Saison / Farmhouse Ale",471,"Other",NA
35,"IBU",629,"Saison / Farmhouse Ale",46,"12",NA
35,"IBU",629,"Saison / Farmhouse Ale",46,"16","Harbinger"
35,"IBU",629,"Saison / Farmhouse Ale",46,"24",NA
35,"IBU",629,"Saison / Farmhouse Ale",46,"32",NA
35,"IBU",629,"Saison / Farmhouse Ale",46,"Other",NA
NA,"IBU",671,"Saison / Farmhouse Ale",10,"12",NA
NA,"IBU",671,"Saison / Farmhouse Ale",10,"16","Zaison (2012)"
NA,"IBU",671,"Saison / Farmhouse Ale",10,"24",NA
NA,"IBU",671,"Saison / Farmhouse Ale",10,"32",NA
NA,"IBU",671,"Saison / Farmhouse Ale",10,"Other",NA
NA,"IBU",691,"Saison / Farmhouse Ale",118,"12","Walloon (2014)"
NA,"IBU",691,"Saison / Farmhouse Ale",118,"16",NA
NA,"IBU",691,"Saison / Farmhouse Ale",118,"24",NA
NA,"IBU",691,"Saison / Farmhouse Ale",118,"32",NA
NA,"IBU",691,"Saison / Farmhouse Ale",118,"Other",NA
35,"IBU",901,"Saison / Farmhouse Ale",460,"12","Harvest Ale"
35,"IBU",901,"Saison / Farmhouse Ale",460,"16",NA
35,"IBU",901,"Saison / Farmhouse Ale",460,"24",NA
35,"IBU",901,"Saison / Farmhouse Ale",460,"32",NA
35,"IBU",901,"Saison / Farmhouse Ale",460,"Other",NA
20,"IBU",932,"Saison / Farmhouse Ale",284,"12",NA
20,"IBU",932,"Saison / Farmhouse Ale",284,"16","Booyah Farmhouse Ale"
20,"IBU",932,"Saison / Farmhouse Ale",284,"24",NA
20,"IBU",932,"Saison / Farmhouse Ale",284,"32",NA
20,"IBU",932,"Saison / Farmhouse Ale",284,"Other",NA
NA,"IBU",942,"Saison / Farmhouse Ale",380,"12","1335 Wicked Snout"
NA,"IBU",942,"Saison / Farmhouse Ale",380,"16",NA
NA,"IBU",942,"Saison / Farmhouse Ale",380,"24",NA
NA,"IBU",942,"Saison / Farmhouse Ale",380,"32",NA
NA,"IBU",942,"Saison / Farmhouse Ale",380,"Other",NA
NA,"IBU",1001,"Saison / Farmhouse Ale",477,"12","413 Farmhouse Ale"
NA,"IBU",1001,"Saison / Farmhouse Ale",477,"16",NA
NA,"IBU",1001,"Saison / Farmhouse Ale",477,"24",NA
NA,"IBU",1001,"Saison / Farmhouse Ale",477,"32",NA
NA,"IBU",1001,"Saison / Farmhouse Ale",477,"Other",NA
20,"IBU",1068,"Saison / Farmhouse Ale",125,"12","Barn Burner Saison"
20,"IBU",1068,"Saison / Farmhouse Ale",125,"16",NA
20,"IBU",1068,"Saison / Farmhouse Ale",125,"24",NA
20,"IBU",1068,"Saison / Farmhouse Ale",125,"32",NA
20,"IBU",1068,"Saison / Farmhouse Ale",125,"Other",NA
NA,"IBU",1164,"Saison / Farmhouse Ale",449,"12","TailGate Saison"
NA,"IBU",1164,"Saison / Farmhouse Ale",449,"16",NA
NA,"IBU",1164,"Saison / Farmhouse Ale",449,"24",NA
NA,"IBU",1164,"Saison / Farmhouse Ale",449,"32",NA
NA,"IBU",1164,"Saison / Farmhouse Ale",449,"Other",NA
30,"IBU",1168,"Saison / Farmhouse Ale",244,"12",NA
30,"IBU",1168,"Saison / Farmhouse Ale",244,"16","Farm Girl Saison"
30,"IBU",1168,"Saison / Farmhouse Ale",244,"24",NA
30,"IBU",1168,"Saison / Farmhouse Ale",244,"32",NA
30,"IBU",1168,"Saison / Farmhouse Ale",244,"Other",NA
NA,"IBU",1170,"Saison / Farmhouse Ale",435,"12","Workers Comp Saison"
NA,"IBU",1170,"Saison / Farmhouse Ale",435,"16",NA
NA,"IBU",1170,"Saison / Farmhouse Ale",435,"24",NA
NA,"IBU",1170,"Saison / Farmhouse Ale",435,"32",NA
NA,"IBU",1170,"Saison / Farmhouse Ale",435,"Other",NA
20,"IBU",1196,"Saison / Farmhouse Ale",45,"12",NA
20,"IBU",1196,"Saison / Farmhouse Ale",45,"16","Wild Plum Farmhouse Ale"
20,"IBU",1196,"Saison / Farmhouse Ale",45,"24",NA
20,"IBU",1196,"Saison / Farmhouse Ale",45,"32",NA
20,"IBU",1196,"Saison / Farmhouse Ale",45,"Other",NA
25,"IBU",1202,"Saison / Farmhouse Ale",127,"12",NA
25,"IBU",1202,"Saison / Farmhouse Ale",127,"16","Farmhouse Wit"
25,"IBU",1202,"Saison / Farmhouse Ale",127,"24",NA
25,"IBU",1202,"Saison / Farmhouse Ale",127,"32",NA
25,"IBU",1202,"Saison / Farmhouse Ale",127,"Other",NA
NA,"IBU",1232,"Saison / Farmhouse Ale",161,"12","River House Saison"
NA,"IBU",1232,"Saison / Farmhouse Ale",161,"16",NA
NA,"IBU",1232,"Saison / Farmhouse Ale",161,"24",NA
NA,"IBU",1232,"Saison / Farmhouse Ale",161,"32",NA
NA,"IBU",1232,"Saison / Farmhouse Ale",161,"Other",NA
NA,"IBU",1266,"Saison / Farmhouse Ale",10,"12",NA
NA,"IBU",1266,"Saison / Farmhouse Ale",10,"16","Zaison"
NA,"IBU",1266,"Saison / Farmhouse Ale",10,"24",NA
NA,"IBU",1266,"Saison / Farmhouse Ale",10,"32",NA
NA,"IBU",1266,"Saison / Farmhouse Ale",10,"Other",NA
NA,"IBU",1271,"Saison / Farmhouse Ale",375,"12","Lemongrass Saison"
NA,"IBU",1271,"Saison / Farmhouse Ale",375,"16",NA
NA,"IBU",1271,"Saison / Farmhouse Ale",375,"24",NA
NA,"IBU",1271,"Saison / Farmhouse Ale",375,"32",NA
NA,"IBU",1271,"Saison / Farmhouse Ale",375,"Other",NA
20,"IBU",1332,"Saison / Farmhouse Ale",426,"12","Greenbelt Farmhouse Ale"
20,"IBU",1332,"Saison / Farmhouse Ale",426,"16",NA
20,"IBU",1332,"Saison / Farmhouse Ale",426,"24",NA
20,"IBU",1332,"Saison / Farmhouse Ale",426,"32",NA
20,"IBU",1332,"Saison / Farmhouse Ale",426,"Other",NA
NA,"IBU",1344,"Saison / Farmhouse Ale",255,"12","Classique"
NA,"IBU",1344,"Saison / Farmhouse Ale",255,"16",NA
NA,"IBU",1344,"Saison / Farmhouse Ale",255,"24",NA
NA,"IBU",1344,"Saison / Farmhouse Ale",255,"32",NA
NA,"IBU",1344,"Saison / Farmhouse Ale",255,"Other",NA
20,"IBU",1392,"Saison / Farmhouse Ale",419,"12","Sanitas Saison Ale"
20,"IBU",1392,"Saison / Farmhouse Ale",419,"16",NA
20,"IBU",1392,"Saison / Farmhouse Ale",419,"24",NA
20,"IBU",1392,"Saison / Farmhouse Ale",419,"32",NA
20,"IBU",1392,"Saison / Farmhouse Ale",419,"Other",NA
NA,"IBU",1424,"Saison / Farmhouse Ale",309,"12",NA
NA,"IBU",1424,"Saison / Farmhouse Ale",309,"16","Boise Co-Op Two Score Ale"
NA,"IBU",1424,"Saison / Farmhouse Ale",309,"24",NA
NA,"IBU",1424,"Saison / Farmhouse Ale",309,"32",NA
NA,"IBU",1424,"Saison / Farmhouse Ale",309,"Other",NA
30,"IBU",1495,"Saison / Farmhouse Ale",209,"12",NA
30,"IBU",1495,"Saison / Farmhouse Ale",209,"16","Lomaland"
30,"IBU",1495,"Saison / Farmhouse Ale",209,"24",NA
30,"IBU",1495,"Saison / Farmhouse Ale",209,"32",NA
30,"IBU",1495,"Saison / Farmhouse Ale",209,"Other",NA
30,"IBU",1519,"Saison / Farmhouse Ale",392,"12","Saison 88"
30,"IBU",1519,"Saison / Farmhouse Ale",392,"16",NA
30,"IBU",1519,"Saison / Farmhouse Ale",392,"24",NA
30,"IBU",1519,"Saison / Farmhouse Ale",392,"32",NA
30,"IBU",1519,"Saison / Farmhouse Ale",392,"Other",NA
25,"IBU",1835,"Saison / Farmhouse Ale",297,"12","Provision"
25,"IBU",1835,"Saison / Farmhouse Ale",297,"16",NA
25,"IBU",1835,"Saison / Farmhouse Ale",297,"24",NA
25,"IBU",1835,"Saison / Farmhouse Ale",297,"32",NA
25,"IBU",1835,"Saison / Farmhouse Ale",297,"Other",NA
34,"IBU",1848,"Saison / Farmhouse Ale",294,"12","American Red Saison"
34,"IBU",1848,"Saison / Farmhouse Ale",294,"16",NA
34,"IBU",1848,"Saison / Farmhouse Ale",294,"24",NA
34,"IBU",1848,"Saison / Farmhouse Ale",294,"32",NA
34,"IBU",1848,"Saison / Farmhouse Ale",294,"Other",NA
NA,"IBU",1899,"Saison / Farmhouse Ale",279,"12","La Ferme Urbaine Farmhouse Ale"
NA,"IBU",1899,"Saison / Farmhouse Ale",279,"16",NA
NA,"IBU",1899,"Saison / Farmhouse Ale",279,"24",NA
NA,"IBU",1899,"Saison / Farmhouse Ale",279,"32",NA
NA,"IBU",1899,"Saison / Farmhouse Ale",279,"Other",NA
35,"IBU",1960,"Saison / Farmhouse Ale",240,"12","Saison Pamplemousse"
35,"IBU",1960,"Saison / Farmhouse Ale",240,"16",NA
35,"IBU",1960,"Saison / Farmhouse Ale",240,"24",NA
35,"IBU",1960,"Saison / Farmhouse Ale",240,"32",NA
35,"IBU",1960,"Saison / Farmhouse Ale",240,"Other",NA
NA,"IBU",1970,"Saison / Farmhouse Ale",257,"12",NA
NA,"IBU",1970,"Saison / Farmhouse Ale",257,"16","6 String Saison"
NA,"IBU",1970,"Saison / Farmhouse Ale",257,"24",NA
NA,"IBU",1970,"Saison / Farmhouse Ale",257,"32",NA
NA,"IBU",1970,"Saison / Farmhouse Ale",257,"Other",NA
NA,"IBU",2047,"Saison / Farmhouse Ale",239,"12","Tarasque"
NA,"IBU",2047,"Saison / Farmhouse Ale",239,"16",NA
NA,"IBU",2047,"Saison / Farmhouse Ale",239,"24",NA
NA,"IBU",2047,"Saison / Farmhouse Ale",239,"32",NA
NA,"IBU",2047,"Saison / Farmhouse Ale",239,"Other",NA
NA,"IBU",2097,"Saison / Farmhouse Ale",177,"12","Garce Selé"
NA,"IBU",2097,"Saison / Farmhouse Ale",177,"16",NA
NA,"IBU",2097,"Saison / Farmhouse Ale",177,"24",NA
NA,"IBU",2097,"Saison / Farmhouse Ale",177,"32",NA
NA,"IBU",2097,"Saison / Farmhouse Ale",177,"Other",NA
NA,"IBU",2098,"Saison / Farmhouse Ale",177,"12","Regional Ring Of Fire"
NA,"IBU",2098,"Saison / Farmhouse Ale",177,"16",NA
NA,"IBU",2098,"Saison / Farmhouse Ale",177,"24",NA
NA,"IBU",2098,"Saison / Farmhouse Ale",177,"32",NA
NA,"IBU",2098,"Saison / Farmhouse Ale",177,"Other",NA
NA,"IBU",2099,"Saison / Farmhouse Ale",177,"12","Sophomoric Saison"
NA,"IBU",2099,"Saison / Farmhouse Ale",177,"16",NA
NA,"IBU",2099,"Saison / Farmhouse Ale",177,"24",NA
NA,"IBU",2099,"Saison / Farmhouse Ale",177,"32",NA
NA,"IBU",2099,"Saison / Farmhouse Ale",177,"Other",NA
NA,"IBU",2112,"Saison / Farmhouse Ale",216,"12","Atalanta"
NA,"IBU",2112,"Saison / Farmhouse Ale",216,"16",NA
NA,"IBU",2112,"Saison / Farmhouse Ale",216,"24",NA
NA,"IBU",2112,"Saison / Farmhouse Ale",216,"32",NA
NA,"IBU",2112,"Saison / Farmhouse Ale",216,"Other",NA
NA,"IBU",2113,"Saison / Farmhouse Ale",216,"12","Lyric Ale"
NA,"IBU",2113,"Saison / Farmhouse Ale",216,"16",NA
NA,"IBU",2113,"Saison / Farmhouse Ale",216,"24",NA
NA,"IBU",2113,"Saison / Farmhouse Ale",216,"32",NA
NA,"IBU",2113,"Saison / Farmhouse Ale",216,"Other",NA
35,"IBU",2119,"Saison / Farmhouse Ale",215,"12","First Stand"
35,"IBU",2119,"Saison / Farmhouse Ale",215,"16",NA
35,"IBU",2119,"Saison / Farmhouse Ale",215,"24",NA
35,"IBU",2119,"Saison / Farmhouse Ale",215,"32",NA
35,"IBU",2119,"Saison / Farmhouse Ale",215,"Other",NA
NA,"IBU",2267,"Saison / Farmhouse Ale",118,"12","Walloon"
NA,"IBU",2267,"Saison / Farmhouse Ale",118,"16",NA
NA,"IBU",2267,"Saison / Farmhouse Ale",118,"24",NA
NA,"IBU",2267,"Saison / Farmhouse Ale",118,"32",NA
NA,"IBU",2267,"Saison / Farmhouse Ale",118,"Other",NA
36,"IBU",2304,"Saison / Farmhouse Ale",164,"12","Sundown"
36,"IBU",2304,"Saison / Farmhouse Ale",164,"16",NA
36,"IBU",2304,"Saison / Farmhouse Ale",164,"24",NA
36,"IBU",2304,"Saison / Farmhouse Ale",164,"32",NA
36,"IBU",2304,"Saison / Farmhouse Ale",164,"Other",NA
20,"IBU",2308,"Saison / Farmhouse Ale",161,"12",NA
20,"IBU",2308,"Saison / Farmhouse Ale",161,"16","River House"
20,"IBU",2308,"Saison / Farmhouse Ale",161,"24",NA
20,"IBU",2308,"Saison / Farmhouse Ale",161,"32",NA
20,"IBU",2308,"Saison / Farmhouse Ale",161,"Other",NA
33,"IBU",2405,"Saison / Farmhouse Ale",115,"12","Alter Ego"
33,"IBU",2405,"Saison / Farmhouse Ale",115,"16",NA
33,"IBU",2405,"Saison / Farmhouse Ale",115,"24",NA
33,"IBU",2405,"Saison / Farmhouse Ale",115,"32",NA
33,"IBU",2405,"Saison / Farmhouse Ale",115,"Other",NA
NA,"IBU",2467,"Saison / Farmhouse Ale",10,"12",NA
NA,"IBU",2467,"Saison / Farmhouse Ale",10,"16","Acidulated Trip"
NA,"IBU",2467,"Saison / Farmhouse Ale",10,"24",NA
NA,"IBU",2467,"Saison / Farmhouse Ale",10,"32",NA
NA,"IBU",2467,"Saison / Farmhouse Ale",10,"Other",NA
NA,"IBU",2481,"Saison / Farmhouse Ale",10,"12",NA
NA,"IBU",2481,"Saison / Farmhouse Ale",10,"16","Paris"
NA,"IBU",2481,"Saison / Farmhouse Ale",10,"24",NA
NA,"IBU",2481,"Saison / Farmhouse Ale",10,"32",NA
NA,"IBU",2481,"Saison / Farmhouse Ale",10,"Other",NA
NA,"IBU",2500,"Saison / Farmhouse Ale",10,"12",NA
NA,"IBU",2500,"Saison / Farmhouse Ale",10,"16","Tropical Saison"
NA,"IBU",2500,"Saison / Farmhouse Ale",10,"24",NA
NA,"IBU",2500,"Saison / Farmhouse Ale",10,"32",NA
NA,"IBU",2500,"Saison / Farmhouse Ale",10,"Other",NA
NA,"IBU",2531,"Saison / Farmhouse Ale",65,"12",NA
NA,"IBU",2531,"Saison / Farmhouse Ale",65,"16",NA
NA,"IBU",2531,"Saison / Farmhouse Ale",65,"24","En Parfaite Harmonie"
NA,"IBU",2531,"Saison / Farmhouse Ale",65,"32",NA
NA,"IBU",2531,"Saison / Farmhouse Ale",65,"Other",NA
NA,"IBU",2546,"Saison / Farmhouse Ale",37,"12","Perzik Saison"
NA,"IBU",2546,"Saison / Farmhouse Ale",37,"16",NA
NA,"IBU",2546,"Saison / Farmhouse Ale",37,"24",NA
NA,"IBU",2546,"Saison / Farmhouse Ale",37,"32",NA
NA,"IBU",2546,"Saison / Farmhouse Ale",37,"Other",NA
20,"IBU",2555,"Saison / Farmhouse Ale",45,"12",NA
20,"IBU",2555,"Saison / Farmhouse Ale",45,"16","Ginger Peach Saison"
20,"IBU",2555,"Saison / Farmhouse Ale",45,"24",NA
20,"IBU",2555,"Saison / Farmhouse Ale",45,"32",NA
20,"IBU",2555,"Saison / Farmhouse Ale",45,"Other",NA
NA,"IBU",2560,"Saison / Farmhouse Ale",51,"12","Blood Orange Saison"
NA,"IBU",2560,"Saison / Farmhouse Ale",51,"16",NA
NA,"IBU",2560,"Saison / Farmhouse Ale",51,"24",NA
NA,"IBU",2560,"Saison / Farmhouse Ale",51,"32",NA
NA,"IBU",2560,"Saison / Farmhouse Ale",51,"Other",NA
NA,"IBU",2637,"Saison / Farmhouse Ale",10,"12",NA
NA,"IBU",2637,"Saison / Farmhouse Ale",10,"16","Belfort"
NA,"IBU",2637,"Saison / Farmhouse Ale",10,"24",NA
NA,"IBU",2637,"Saison / Farmhouse Ale",10,"32",NA
NA,"IBU",2637,"Saison / Farmhouse Ale",10,"Other",NA
NA,"IBU",2643,"Saison / Farmhouse Ale",6,"12","Colette"
NA,"IBU",2643,"Saison / Farmhouse Ale",6,"16",NA
NA,"IBU",2643,"Saison / Farmhouse Ale",6,"24",NA
NA,"IBU",2643,"Saison / Farmhouse Ale",6,"32",NA
NA,"IBU",2643,"Saison / Farmhouse Ale",6,"Other",NA
38,"IBU",2677,"Saison / Farmhouse Ale",1,"12",NA
38,"IBU",2677,"Saison / Farmhouse Ale",1,"16","Coq de la Marche"
38,"IBU",2677,"Saison / Farmhouse Ale",1,"24",NA
38,"IBU",2677,"Saison / Farmhouse Ale",1,"32",NA
38,"IBU",2677,"Saison / Farmhouse Ale",1,"Other",NA
0.067,"AP",13,"Saison / Farmhouse Ale",61,"12",NA
0.067,"AP",13,"Saison / Farmhouse Ale",61,"16","CynicAle"
0.067,"AP",13,"Saison / Farmhouse Ale",61,"24",NA
0.067,"AP",13,"Saison / Farmhouse Ale",61,"32",NA
0.067,"AP",13,"Saison / Farmhouse Ale",61,"Other",NA
0.055,"AP",387,"Saison / Farmhouse Ale",10,"12",NA
0.055,"AP",387,"Saison / Farmhouse Ale",10,"16","Farm Hand"
0.055,"AP",387,"Saison / Farmhouse Ale",10,"24",NA
0.055,"AP",387,"Saison / Farmhouse Ale",10,"32",NA
0.055,"AP",387,"Saison / Farmhouse Ale",10,"Other",NA
0.066,"AP",496,"Saison / Farmhouse Ale",362,"12",NA
0.066,"AP",496,"Saison / Farmhouse Ale",362,"16","Hilliard's Saison"
0.066,"AP",496,"Saison / Farmhouse Ale",362,"24",NA
0.066,"AP",496,"Saison / Farmhouse Ale",362,"32",NA
0.066,"AP",496,"Saison / Farmhouse Ale",362,"Other",NA
0.06,"AP",603,"Saison / Farmhouse Ale",471,"12",NA
0.06,"AP",603,"Saison / Farmhouse Ale",471,"16","Midwest Charm Farmhouse Ale"
0.06,"AP",603,"Saison / Farmhouse Ale",471,"24",NA
0.06,"AP",603,"Saison / Farmhouse Ale",471,"32",NA
0.06,"AP",603,"Saison / Farmhouse Ale",471,"Other",NA
0.049,"AP",629,"Saison / Farmhouse Ale",46,"12",NA
0.049,"AP",629,"Saison / Farmhouse Ale",46,"16","Harbinger"
0.049,"AP",629,"Saison / Farmhouse Ale",46,"24",NA
0.049,"AP",629,"Saison / Farmhouse Ale",46,"32",NA
0.049,"AP",629,"Saison / Farmhouse Ale",46,"Other",NA
0.09,"AP",671,"Saison / Farmhouse Ale",10,"12",NA
0.09,"AP",671,"Saison / Farmhouse Ale",10,"16","Zaison (2012)"
0.09,"AP",671,"Saison / Farmhouse Ale",10,"24",NA
0.09,"AP",671,"Saison / Farmhouse Ale",10,"32",NA
0.09,"AP",671,"Saison / Farmhouse Ale",10,"Other",NA
0.055,"AP",691,"Saison / Farmhouse Ale",118,"12","Walloon (2014)"
0.055,"AP",691,"Saison / Farmhouse Ale",118,"16",NA
0.055,"AP",691,"Saison / Farmhouse Ale",118,"24",NA
0.055,"AP",691,"Saison / Farmhouse Ale",118,"32",NA
0.055,"AP",691,"Saison / Farmhouse Ale",118,"Other",NA
0.065,"AP",901,"Saison / Farmhouse Ale",460,"12","Harvest Ale"
0.065,"AP",901,"Saison / Farmhouse Ale",460,"16",NA
0.065,"AP",901,"Saison / Farmhouse Ale",460,"24",NA
0.065,"AP",901,"Saison / Farmhouse Ale",460,"32",NA
0.065,"AP",901,"Saison / Farmhouse Ale",460,"Other",NA
0.065,"AP",932,"Saison / Farmhouse Ale",284,"12",NA
0.065,"AP",932,"Saison / Farmhouse Ale",284,"16","Booyah Farmhouse Ale"
0.065,"AP",932,"Saison / Farmhouse Ale",284,"24",NA
0.065,"AP",932,"Saison / Farmhouse Ale",284,"32",NA
0.065,"AP",932,"Saison / Farmhouse Ale",284,"Other",NA
0.064,"AP",942,"Saison / Farmhouse Ale",380,"12","1335 Wicked Snout"
0.064,"AP",942,"Saison / Farmhouse Ale",380,"16",NA
0.064,"AP",942,"Saison / Farmhouse Ale",380,"24",NA
0.064,"AP",942,"Saison / Farmhouse Ale",380,"32",NA
0.064,"AP",942,"Saison / Farmhouse Ale",380,"Other",NA
0.06,"AP",1001,"Saison / Farmhouse Ale",477,"12","413 Farmhouse Ale"
0.06,"AP",1001,"Saison / Farmhouse Ale",477,"16",NA
0.06,"AP",1001,"Saison / Farmhouse Ale",477,"24",NA
0.06,"AP",1001,"Saison / Farmhouse Ale",477,"32",NA
0.06,"AP",1001,"Saison / Farmhouse Ale",477,"Other",NA
0.066,"AP",1068,"Saison / Farmhouse Ale",125,"12","Barn Burner Saison"
0.066,"AP",1068,"Saison / Farmhouse Ale",125,"16",NA
0.066,"AP",1068,"Saison / Farmhouse Ale",125,"24",NA
0.066,"AP",1068,"Saison / Farmhouse Ale",125,"32",NA
0.066,"AP",1068,"Saison / Farmhouse Ale",125,"Other",NA
0.05,"AP",1164,"Saison / Farmhouse Ale",449,"12","TailGate Saison"
0.05,"AP",1164,"Saison / Farmhouse Ale",449,"16",NA
0.05,"AP",1164,"Saison / Farmhouse Ale",449,"24",NA
0.05,"AP",1164,"Saison / Farmhouse Ale",449,"32",NA
